11373,78,-20,74,656,36,-487,-32,-1210,19,-70,26
11362,76,-29,75,654,36,-793,11,-492,-24,-85,26
11359,78,-9,70,653,36,-925,-28,-303,-70,-100,26
11351,74,-43,70,652,36,-1109,-64,-696,-63,-115,26
11324,74,-96,76,651,36,-1462,-60,-1189,-16,-130,26
11285,80,-110,82,650,36,-1864,-19,-1031,7,-146,26
11247,83,-90,85,649,36,-2121,-1,-421,-36,-161,26
11223,86,-68,83,648,36,-2271,-33,-470,-69,-175,26
11193,86,-95,87,647,36,-2542,-57,-965,-33,-189,26
11192,86,-96,78,646,36,-2919,-39,-1028,5,-202,26
11158,86,8,90,646,36,-3193,-1,-540,-19,-214,26
11169,90,46,75,645,36,-3335,-28,-239,-52,-226,26
11182,80,23,71,645,36,-3447,-48,-427,-65,-238,26
11175,74,-49,77,645,36,-3704,-52,-999,-21,-249,26
11158,76,-27,88,646,36,-4045,-18,-873,9,-260,26
11158,88,17,84,646,36,-4281,-8,-392,-16,-270,26
11173,84,48,78,647,36,-4345,-27,-13,-64,-280,26
11186,82,14,85,648,36,-4405,-56,-354,-72,-290,26
11181,89,-43,93,650,36,-4681,-63,-1091,-7,-299,26
11169,93,-8,105,652,36,-5033,-8,-816,29,-308,26
11177,103,51,102,654,36,-5191,6,0,-24,-316,26
11208,107,77,95,656,36,-5186,-28,0,-72,-324,26
11229,97,46,104,659,36,-5262,-64,-423,-55,-331,26
11236,107,0,118,662,36,-5506,-45,-861,1,-338,26
11240,121,16,124,664,36,-5768,-12,-464,18,-344,26
11263,129,85,121,668,36,-5810,12,70,-42,-350,26
11298,126,99,124,670,36,-5836,-37,-154,-53,-355,26
11345,128,129,120,674,36,-5982,-44,-616,-14,-360,26
11400,117,210,123,677,36,-6190,-28,-443,11,-365,26
11490,114,306,107,681,36,-6243,-1,63,-29,-369,26
11612,108,381,94,686,36,-6245,-31,0,-44,-372,26
11734,103,356,91,690,36,-6270,-43,-134,-38,-375,26
11860,90,373,88,695,36,-6336,-31,-244,-24,-378,26
11987,88,378,79,699,36,-6443,-27,-351,-8,-380,26
12108,80,340,72,704,36,-6542,-13,-155,-6,-382,26
12226,75,351,71,709,36,-6549,-5,0,-31,-384,26
12335,69,309,74,714,36,-6551,-34,0,-33,-386,26
12441,74,264,76,719,36,-6552,-35,-8,-34,-386,26
12443,72,263,115,725,36,-6552,-35,-8,-28,-387,26
12643,80,243,49,731,36,-6552,-30,0,-28,-387,26
12714,53,166,91,736,36,-6552,-30,0,-29,-387,26
12805,93,196,84,742,36,-6552,-31,0,-29,-386,26
12893,83,232,89,748,36,-6552,-33,0,-22,-386,26
13002,91,287,86,755,36,-6552,-25,0,-22,-384,26
13126,92,323,83,761,36,-6552,-25,0,-15,-382,26
13259,84,388,74,767,36,-6551,-16,0,-15,-380,26
13410,67,435,66,773,36,-6551,-15,0,-7,-376,26
13567,66,412,61,780,36,-6551,-6,0,0,-373,26
13733,59,479,54,788,36,-6549,1,0,0,-370,26
13899,49,474,51,795,36,-6549,-1,0,8,-365,26
14059,53,473,51,803,36,-6547,8,0,15,-360,26
14231,48,472,44,810,36,-6541,15,10,22,-355,26
14234,50,472,104,817,36,-6533,22,28,23,-350,26
14561,53,433,-9,825,36,-6526,24,5,31,-345,26
14633,1,-12,70,832,36,-6516,33,33,38,-339,26
14788,56,755,47,840,36,-6487,39,114,40,-332,26
15002,61,341,22,849,36,-6429,43,174,37,-325,26
15095,26,220,70,859,36,-6401,44,0,53,-317,26
15317,62,858,28,868,36,-6391,59,56,73,-308,26
15499,38,351,37,877,36,-6294,60,519,53,-298,26
15676,25,636,38,887,36,-6010,51,964,2,-287,26
15926,49,594,14,897,36,-5720,2,630,2,-277,26
16133,9,611,16,906,36,-5563,15,195,33,-266,26
16369,24,664,0,916,36,-5528,39,43,80,-254,26
16573,-5,581,11,927,36,-5417,68,610,71,-240,26
16829,16,727,-12,939,36,-5072,62,1266,12,-224,26
17081,-20,707,-6,954,36,-4649,18,1021,0,-199,26
17086,-22,708,110,967,36,-4373,4,522,80,-176,26
17584,-10,740,-67,980,36,-4060,74,1203,71,-157,26
17772,-65,396,23,992,36,-3521,66,1704,-13,-139,26
18112,16,1100,-41,1003,36,-3001,-5,1090,-29,-124,26
18336,-28,275,-12,1014,36,-2756,-6,231,38,-110,26
18555,-20,887,-19,1024,36,-2708,42,143,80,-97,26
18812,-20,707,-46,1033,36,-2555,68,691,61,-86,26
19078,-48,767,-60,1042,36,-2195,63,1194,-10,-77,26
19336,-70,810,-76,1051,36,-1849,4,691,-22,-68,26
19590,-74,607,-87,1059,36,-1771,-8,-138,50,-60,26
19769,-90,524,-75,1066,36,-1767,50,65,73,-54,26
19982,-73,464,-99,1074,36,-1676,65,454,46,-48,26
20140,-95,432,-85,1081,36,-1465,38,640,4,-42,26
20288,-89,384,-89,1087,36,-1286,18,229,5,-37,26
20409,-93,271,-86,1094,36,-1276,7,0,53,-33,26
20499,-88,245,-71,1100,36,-1258,57,83,51,-29,26
20592,-67,219,-73,1105,36,-1219,53,101,45,-26,26
20660,-71,170,-64,1111,36,-1193,49,49,48,-23,26
20738,-64,194,-61,1116,36,-1158,47,165,45,-21,26
20820,-65,224,-63,1121,36,-1063,36,397,24,-18,26
20915,-65,270,-70,1126,36,-916,28,356,3,-16,26
21022,-61,247,-79,1131,36,-869,11,-30,28,-14,26
21099,-75,255,-67,1135,36,-869,30,0,42,-13,26
21192,-65,219,-75,1139,36,-859,45,41,39,-11,26
21282,-72,227,-78,1143,36,-844,35,36,37,-10,26
21369,-82,283,-82,1147,36,-837,38,7,40,-9,26
21466,-79,224,-84,1151,36,-831,42,19,40,-8,26
21554,-80,225,-86,1154,36,-821,43,37,39,-7,26
21636,-83,226,-89,1158,36,-807,42,37,37,-6,26
21637,-83,226,-60,1161,36,-802,42,5,40,-5,26
21770,-93,194,-109,1164,36,-800,42,2,41,-5,26
21828,-114,146,-84,1167,36,-799,44,0,41,-4,26
21829,-113,145,-62,1170,36,-797,43,5,41,-4,26
21947,-82,171,-105,1173,36,-796,42,0,41,-3,26
21992,-102,123,-86,1175,36,-796,46,0,42,-3,26
22040,-82,111,-88,1178,36,-795,46,0,42,-2,26
22080,-84,90,-87,1180,36,-795,49,0,42,-2,26
22114,-85,98,-86,1181,36,-794,45,0,42,-2,26
22147,-87,68,-87,1184,36,-794,46,0,42,-1,26
22173,-86,60,-78,1186,36,-794,37,0,42,-1,26
22208,-80,97,-81,1188,36,-793,49,0,42,-1,26
22249,-87,128,-84,1190,36,-793,46,0,42,-1,26
22303,-89,186,-91,1192,36,-793,48,0,43,-1,26
22304,-92,182,-73,1194,36,-792,48,0,42,-1,26
22437,-88,199,-125,1195,36,-792,49,0,43,0,26
22474,-125,133,-100,1196,36,-792,49,0,43,0,26
22513,-94,34,-104,1198,36,-792,47,0,43,0,26
22531,-98,26,-98,1199,36,-792,48,0,43,0,26
22538,-95,0,-94,1200,36,-792,49,0,43,0,26
22540,-91,-5,-91,1201,36,-792,49,0,43,0,26
22539,-89,0,-88,1201,36,-792,49,0,43,0,26
22540,-84,0,-87,1202,36,-791,49,0,43,0,26
22542,-86,5,-86,1203,36,-791,49,0,43,0,26
22544,-84,5,-85,1203,36,-791,43,5,43,0,26
22546,-83,0,-84,1204,36,-791,49,0,43,0,26
22549,-82,10,-84,1204,36,-791,47,0,43,0,26
22556,-80,20,-85,1205,36,-791,49,0,43,0,26
22563,-84,32,-85,1205,36,-791,49,0,43,0,26
22563,-82,31,-82,1206,36,-791,48,0,43,0,26
22608,-86,93,-100,1206,36,-791,49,0,43,0,26
22643,-102,125,-101,1205,36,-790,48,0,43,0,26
22688,-106,126,-116,1205,36,-790,50,0,43,0,26
22720,-124,95,-118,1204,36,-790,48,0,43,0,26
22741,-123,31,-119,1204,36,-790,50,0,43,0,26
22744,-125,0,-116,1204,36,-790,50,0,43,0,26
22742,-122,-2,-115,1203,36,-790,50,0,43,0,26
22741,-121,0,-116,1202,36,-790,49,0,43,0,26
22741,-122,0,-123,1201,36,-790,47,0,43,0,26
22742,-127,0,-126,1200,36,-790,49,0,43,0,26
22740,-130,-10,-127,1199,36,-790,49,0,43,0,26
22739,-132,0,-129,1198,36,-790,47,0,43,0,26
22739,-132,0,-131,1197,36,-790,48,0,43,0,26
22739,-135,0,-133,1196,36,-790,48,0,43,0,26
22739,-136,0,-141,1194,36,-790,49,0,43,0,26
22737,-144,0,-143,1193,36,-790,49,0,43,0,26
22735,-148,-5,-145,1191,36,-790,51,0,43,0,26
22730,-149,-14,-153,1189,36,-790,49,0,43,0,26
22719,-160,-28,-154,1187,36,-790,47,0,43,0,26
22699,-157,-62,-152,1185,36,-790,50,0,43,0,26
22668,-154,-99,-148,1183,36,-790,48,0,43,0,26
22629,-149,-112,-150,1181,36,-790,49,0,43,0,26
22582,-146,-145,-146,1179,36,-790,50,0,43,0,26
22519,-149,-174,-137,1177,36,-790,41,0,43,0,26
22440,-138,-248,-125,1175,36,-790,49,0,43,0,26
22359,-128,-247,-123,1172,36,-790,45,0,43,0,26
22280,-127,-238,-118,1169,36,-790,45,0,43,0,26
22217,-120,-176,-124,1167,36,-789,47,0,43,0,26
22215,-122,-175,-146,1164,36,-789,47,0,43,0,26
22110,-122,-131,-109,1162,36,-789,49,0,43,0,26
22068,-107,-105,-125,1159,36,-789,48,0,43,0,26
22026,-121,-113,-130,1156,36,-789,50,0,43,0,26
21979,-128,-112,-127,1153,36,-789,48,0,43,0,26
21924,-129,-175,-129,1150,36,-789,48,0,43,0,26
21861,-130,-199,-125,1146,36,-789,49,0,43,0,26
21799,-130,-157,-129,1143,36,-789,50,0,43,0,26
21730,-133,-175,-124,1140,36,-789,49,0,43,0,26
21665,-124,-189,-122,1136,36,-789,46,0,43,0,26
21594,-126,-204,-123,1133,36,-789,43,0,43,0,26
21514,-123,-208,-116,1126,36,-789,49,5,43,-10,26
21431,-121,-223,-138,1117,36,-789,50,0,-16,-23,26
21334,-144,-255,-153,1108,36,-802,-12,-27,-42,-38,26
21332,-147,-248,-202,1098,36,-859,-34,-303,-52,-54,26
21056,-147,-516,-119,1088,36,-1055,-47,-710,-21,-70,26
20877,-121,-598,-145,1078,36,-1303,-20,-692,-12,-87,26
20659,-137,-594,-137,1068,36,-1523,-18,-513,-26,-102,26
20417,-143,-668,-116,1058,36,-1688,-20,-454,-38,-117,26
20154,-111,-815,-99,1048,36,-1915,-40,-741,-26,-132,26
19877,-101,-802,-82,1038,36,-2178,-18,-737,-14,-147,26
19597,-87,-766,-68,1027,36,-2433,-25,-627,-20,-162,26
19351,-65,-713,-75,1016,36,-2621,-14,-506,-40,-176,26
19074,-85,-677,-55,1007,36,-2851,-43,-730,-28,-189,26
18854,-48,-688,-60,997,36,-3107,-27,-700,-11,-201,26
18596,-69,-642,-39,987,36,-3351,-24,-543,-12,-213,26
18418,-39,-471,-61,977,36,-3489,-16,-247,-44,-225,26
18184,-67,-646,-38,967,36,-3623,-34,-533,-49,-237,26
18017,-39,-471,-58,958,36,-3889,-48,-836,-8,-248,26
18014,-40,-468,-127,948,36,-4181,-9,-742,3,-260,26
17624,-61,-481,7,938,36,-4376,-9,-261,-22,-270,26
17540,1,-96,-89,929,36,-4426,-23,-98,-63,-279,26
17312,-75,-995,-36,920,36,-4576,-46,-784,-30,-288,26
17164,-42,-157,-61,911,36,-4896,-28,-878,23,-297,26
17018,-57,-563,-65,902,36,-5124,10,-367,1,-305,26
16766,-78,-611,-18,894,36,-5166,-5,32,-50,-313,26
16671,-22,-203,-70,885,36,-5194,-52,-153,-62,-321,26
16460,-54,-791,-31,876,36,-5324,-53,-593,-29,-328,26
16221,-44,-447,-13,868,36,-5577,-27,-758,8,-335,26
16084,-13,-342,-38,860,36,-5774,-6,-242,1,-341,26
15854,-36,-807,-3,852,36,-5787,-1,0,-50,-347,26
15674,-18,-306,-13,845,36,-5829,-42,-240,-42,-352,26
15507,-3,-585,-9,837,36,-5998,-36,-648,-6,-358,26
15503,-4,-582,-74,829,36,-6200,-19,-409,11,-362,26
15113,-6,-487,64,821,36,-6246,3,54,-30,-367,26
15027,61,-27,-28,813,36,-6250,-31,0,-43,-370,26
14846,-29,-681,7,806,36,-6273,-40,-142,-38,-373,26
14669,1,-268,17,799,36,-6351,-31,-308,-19,-376,26
14566,28,-382,-7,792,36,-6480,-18,-375,0,-379,26
14377,-12,-468,22,785,36,-6562,-10,-29,-9,-381,26
14249,21,-298,2,778,36,-6559,-10,0,-33,-383,26
14098,8,-406,16,771,36,-6564,-36,-10,-31,-385,26
13946,15,-444,18,764,36,-6564,-34,0,-33,-387,26
13797,20,-437,24,758,36,-6564,-33,0,-34,-388,26
13642,25,-456,35,752,36,-6565,-35,0,-34,-388,26
13497,33,-413,35,746,36,-6565,-36,-4,-28,-388,26
13360,33,-386,40,740,36,-6565,-30,0,-28,-389,26
13237,44,-366,36,734,36,-6565,-32,0,-28,-388,26
13235,43,-367,-14,728,36,-6565,-32,0,-22,-387,26
12993,36,-353,73,722,36,-6565,-22,0,-21,-386,26
12917,71,-168,27,718,36,-6565,-22,0,-21,-384,26
12816,26,-195,38,712,36,-6565,-21,0,-14,-382,26
12734,44,-237,28,708,36,-6564,-16,0,-14,-380,26
12641,34,-280,35,702,36,-6564,-16,0,-6,-376,26
12535,34,-297,37,697,36,-6563,-8,0,0,-373,26
12427,32,-351,43,693,36,-6561,-2,0,1,-370,26
12312,44,-317,52,688,36,-6561,-1,0,9,-365,26
12208,49,-297,48,684,36,-6556,10,16,15,-361,26
12091,51,-325,59,680,36,-6548,16,30,15,-357,26
11977,56,-296,66,676,36,-6541,16,10,23,-351,26
11881,67,-277,67,673,36,-6531,23,37,30,-346,26
11786,67,-243,73,670,36,-6505,32,87,33,-339,26
11785,69,-232,41,667,36,-6472,35,90,38,-333,26
11642,73,-199,94,664,36,-6435,40,109,43,-326,26
11604,91,-74,66,662,36,-6395,48,94,49,-317,26
11578,63,-32,61,660,36,-6348,47,205,60,-308,26
11567,57,0,55,658,36,-6186,43,705,29,-298,26
11569,52,0,47,656,36,-5906,35,760,-1,-287,26
11563,44,-47,47,655,36,-5701,1,418,24,-275,26
11543,45,-58,50,653,36,-5559,31,325,50,-265,26
11511,47,-110,55,653,36,-5408,47,540,44,-253,26
11477,53,-97,65,654,36,-5166,36,827,22,-239,26
11450,66,-85,73,655,36,-4879,23,734,18,-222,26
11430,71,-40,81,659,36,-4626,22,670,45,-198,26
11429,79,13,99,663,36,-4354,35,851,80,-175,26
11451,94,101,97,665,36,-3885,61,1620,19,-156,26
11452,93,105,103,668,36,-3293,21,1541,-39,-138,26
11550,97,108,67,670,36,-2894,-24,644,-2,-123,26
11566,66,48,91,670,36,-2778,10,92,74,-109,26
11580,87,41,87,671,36,-2654,67,630,71,-97,26
11606,86,77,82,671,36,-2295,60,1332,-8,-86,26
11638,84,69,70,671,36,-1882,2,928,-42,-76,26
11646,74,-14,75,670,36,-1740,-22,-116,28,-68,26
11631,74,-32,77,669,36,-1745,36,15,71,-60,26
11626,76,0,73,668,36,-1660,63,489,45,-53,26
11629,74,14,68,667,36,-1412,39,831,-10,-47,26
11632,71,-3,66,666,36,-1200,6,256,-10,-42,26
11616,66,-66,66,664,36,-1191,-9,-10,47,-37,26
11599,64,-31,65,662,36,-1159,42,195,40,-33,26
11595,63,0,53,660,36,-1041,32,467,12,-29,26
11594,53,0,48,658,36,-888,19,310,-4,-26,26
11586,48,-40,47,655,36,-856,1,-23,28,-23,26
11568,45,-64,42,653,36,-854,30,5,37,-20,26
11533,38,-98,47,651,36,-844,40,46,35,-18,26
11488,43,-146,52,649,36,-820,37,93,31,-16,26
11430,51,-172,59,647,36,-787,37,65,28,-14,26
11367,62,-209,66,645,36,-776,32,0,34,-13,26
11300,78,-225,66,642,36,-774,41,0,37,-11,26
11216,72,-236,78,640,36,-771,42,20,37,-10,26
11136,75,-211,83,638,36,-762,46,27,35,-9,26
11060,77,-175,89,636,36,-756,41,11,36,-8,26
11006,88,-121,80,633,36,-748,36,27,35,-7,26
10966,80,-84,77,631,36,-736,37,41,34,-6,26
10934,76,-62,75,629,36,-722,36,34,33,-5,26
10911,76,-59,71,627,36,-714,36,10,34,-5,26
10887,74,-64,71,625,36,-709,35,15,35,-4,26
10886,73,-66,55,623,36,-702,37,24,34,-3,26
10837,79,-90,70,620,36,-696,36,8,35,-3,26
10796,73,-115,70,619,36,-694,36,0,36,-3,26
10795,76,-114,55,617,36,-691,37,8,35,-2,26
10676,70,-205,100,615,36,-690,35,5,36,-2,26
10618,96,-142,88,614,36,-685,37,13,35,-2,26
10571,83,-117,89,612,36,-683,36,0,36,-1,26
10541,86,-53,79,610,36,-682,37,0,36,-1,26
10524,77,-32,74,608,36,-681,36,0,36,-1,26
10508,77,-23,72,606,36,-680,36,0,36,-1,26
10500,74,-12,67,605,36,-680,37,7,36,-1,26
10487,66,-36,68,603,36,-679,36,0,36,-1,26
10471,68,-46,68,602,36,-679,36,0,36,0,26
10448,71,-88,70,601,36,-679,36,0,36,0,26
10447,70,-87,62,600,36,-679,36,0,36,0,26
10362,79,-167,95,599,36,-678,37,0,36,0,26
10308,100,-164,92,598,36,-678,36,0,37,0,26
10252,94,-144,99,597,36,-677,38,0,36,0,26
10205,98,-134,101,596,36,-676,37,6,36,0,26
10166,98,-92,103,596,36,-675,36,1,36,0,26
10140,97,-59,101,595,36,-675,37,0,36,0,26
10127,95,-19,99,595,36,-674,37,0,36,0,26
10123,95,0,96,594,36,-674,36,0,36,0,26
10125,96,9,93,594,36,-673,37,0,36,0,26
10126,93,0,92,593,36,-673,37,0,36,0,26
10125,89,-7,92,593,36,-673,37,1,36,0,26
10124,89,0,91,593,36,-673,37,0,36,0,26
10123,88,0,91,592,36,-673,37,0,36,0,26
10123,88,0,90,592,36,-673,37,0,36,0,26
10124,87,0,89,593,36,-672,36,0,36,0,26
10123,88,0,96,593,36,-672,36,0,36,0,26
10124,93,0,96,594,36,-672,36,0,36,0,26
10124,94,0,98,595,36,-672,36,0,36,0,26
10125,97,0,98,595,36,-672,36,0,36,0,26
10125,93,0,100,595,36,-672,36,0,36,0,26
10125,95,0,100,596,36,-671,36,0,36,0,26
10125,95,0,101,597,36,-671,36,0,36,0,26
10125,99,0,109,598,36,-671,36,0,36,0,26
10128,107,12,110,599,36,-671,36,0,36,0,26
10133,107,13,111,600,36,-671,36,0,36,0,26
10140,109,16,111,601,36,-671,35,0,36,0,26
10148,108,18,111,603,36,-671,36,0,36,0,26
10156,106,20,119,604,36,-671,35,0,36,0,26
10167,116,28,119,606,36,-670,37,0,36,0,26
10179,118,35,120,607,36,-670,37,0,36,0,26
10194,119,44,120,609,36,-670,36,0,36,0,26
10214,120,62,125,611,36,-670,37,0,36,0,26
10241,126,77,123,613,36,-670,36,0,36,0,26
10272,125,87,121,614,36,-670,36,0,36,0,26
10303,126,87,120,616,36,-670,37,5,36,0,26
10334,125,77,125,619,36,-670,36,0,36,0,26
10366,132,81,125,620,36,-670,36,0,36,0,26
10401,129,94,123,623,36,-669,37,0,36,0,26
10436,123,108,129,625,36,-669,37,0,36,0,26
10479,127,140,125,629,36,-669,36,0,36,0,26
10533,122,159,126,631,36,-669,37,0,36,0,26
10605,122,244,117,634,36,-669,36,0,36,0,26
10690,118,273,107,636,36,-669,36,0,36,0,26
10692,119,274,134,639,36,-669,36,0,36,0,26
10850,104,264,80,642,36,-668,37,5,36,0,26
10911,81,172,104,646,36,-668,36,0,36,0,26
10971,100,145,108,649,36,-668,36,0,36,0,26
11033,106,149,105,652,36,-668,36,0,36,0,26
11091,100,156,111,656,36,-668,36,0,36,0,26
11167,114,209,102,659,36,-668,36,0,36,0,26
11236,108,205,101,663,36,-668,36,0,36,0,26
11300,103,200,106,666,36,-668,37,0,36,0,26
11362,104,135,105,666,36,-668,37,0,36,-10,26
11428,107,170,80,666,36,-668,37,0,-23,-23,26
11489,79,184,67,664,36,-685,-22,-48,-48,-38,26
11532,67,109,58,662,36,-751,-38,-327,-55,-54,26
11543,58,0,56,660,36,-954,-50,-751,-25,-70,26
11543,57,0,55,658,36,-1196,-25,-578,-19,-85,26
11500,52,-85,69,656,36,-1393,-27,-450,-26,-100,26
11476,65,-70,63,655,36,-1510,-34,-241,-60,-115,26
11452,62,-75,64,653,36,-1639,-52,-516,-68,-130,26
11425,64,-81,65,652,36,-1945,-66,-1102,-14,-146,26
11396,65,-70,67,651,36,-2314,-18,-916,4,-161,26
11376,67,-39,65,650,36,-2545,-8,-355,-32,-175,26
11370,67,-28,60,649,36,-2676,-27,-421,-64,-188,26
11347,65,-84,66,648,36,-2915,-61,-862,-26,-200,26
11312,69,-112,72,647,36,-3230,-26,-878,0,-213,26
11270,73,-136,79,647,36,-3461,-8,-395,-20,-224,26
11235,80,-108,80,646,36,-3559,-21,-170,-62,-236,26
11199,83,-118,84,646,36,-3713,-52,-703,-49,-248,26
11158,83,-93,97,647,36,-4011,-40,-929,-3,-259,26
11144,96,0,92,647,36,-4302,-18,-600,0,-269,26
11155,91,64,84,648,36,-4411,-10,-53,-47,-279,26
11183,86,75,83,649,36,-4461,-39,-279,-71,-288,26
11193,87,0,88,650,36,-4714,-63,-1015,-4,-297,26
11186,88,-2,96,652,36,-5038,-3,-731,22,-305,26
11190,97,24,101,653,36,-5186,1,-28,-20,-314,26
11203,104,33,100,655,36,-5183,-23,0,-71,-321,26
11212,105,10,103,657,36,-5255,-66,-404,-49,-329,26
